"﻿PERIODO";"SUBPERIODO";"CÓDIGO CURSO";"CRN";"LOGIN";"NOTA";"SEMESTRE";"PROM ACUMULADO";
"201820";"1";"COD192";"CRN-18266";"Login estudiante8405";"3,97";"8,12";"3,69";
"201820";"1";"COD192";"CRN-18266";"Login estudiante10981";"3,45";"7,73";"3,94";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13844";"4,29";"8,42";"4,17";
"201820";"1";"COD192";"CRN-18266";"Login estudiante19678";"4,86";"7,53";"4";
"201820";"1";"COD192";"CRN-18266";"Login estudiante11050";"3,28";"6,67";"3,44";
"201820";"1";"COD192";"CRN-18266";"Login estudiante11061";"3,5";"8,05";"3,4";
"201820";"1";"COD192";"CRN-18266";"Login estudiante10984";"2,98";"6,78";"3,39";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13849";"3,5";"7,2";"3,82";
"201820";"1";"COD192";"CRN-18266";"Login estudiante8646";"3,52";"6,53";"3,59";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13853";"3,63";"6,83";"3,47";
"201820";"1";"COD192";"CRN-18266";"Login estudiante8650";"3,39";"6,92";"3,41";
"201820";"1";"COD192";"CRN-18266";"Login estudiante19679";"3,68";"6,44";"3,76";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13854";"3,31";"8,06";"4,05";
"201820";"1";"COD192";"CRN-18266";"Login estudiante19680";"2,58";"6,86";"4,11";
"201820";"1";"COD192";"CRN-18266";"Login estudiante11069";"4,13";"6,22";"3,84";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13805";"3,71";"7,27";"4,19";
"201820";"1";"COD192";"CRN-18266";"Login estudiante10990";"3,68";"6,41";"3,85";
"201820";"1";"COD192";"CRN-18266";"Login estudiante10033";"3,64";"7,42";"4,11";
"201820";"1";"COD192";"CRN-18266";"Login estudiante11071";"3,17";"5,94";"3,78";
"201820";"1";"COD192";"CRN-18266";"Login estudiante7786";"3,92";"6,59";"3,86";
"201820";"1";"COD192";"CRN-18266";"Login estudiante19681";"4,3";"7,3";"4,14";
"201820";"1";"COD192";"CRN-18266";"Login estudiante7791";"4,54";"6,94";"4,24";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13809";"3,7";"5,67";"3,6";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13445";"4,28";"6,72";"4,17";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13722";"3,79";"6,22";"3,54";
"201820";"1";"COD192";"CRN-18266";"Login estudiante11073";"3,29";"6,83";"4,04";
"201820";"1";"COD192";"CRN-18266";"Login estudiante19682";"4,18";"6,17";"3,93";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13814";"3,7";"6,39";"3,85";
"201820";"1";"COD192";"CRN-18266";"Login estudiante11412";"3,6";"6,44";"3,89";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13816";"2,98";"7,04";"4,06";
"201820";"1";"COD192";"CRN-18266";"Login estudiante10038";"3,74";"6,72";"3,89";
"201820";"1";"COD192";"CRN-18266";"Login estudiante13817";"3,8";"6,11";"4,02";
"201820";"1";"COD192";"CRN-18266";"Login estudiante19684";"3,87";"6,78";"4,09";
"201820";"1";"COD192";"CRN-18266";"Login estudiante7810";"4,15";"6,98";"4,09";
"201820";"1";"COD192";"CRN-18266";"Login estudiante19293";"4,07";"7,24";"4,08";
"201820";"1";"COD192";"CRN-18266";"Login estudiante6366";"4,32";"6,56";"3,93";
"201820";"1";"COD192";"CRN-18266";"Login estudiante22667";"3,11";"0";"3,35";
"201820";"1";"COD992";"CRN-16822";"Login estudiante4963";"3,28";"3,83";"3,23";
"201820";"1";"COD992";"CRN-16822";"Login estudiante14921";"3,34";"3,56";"";
"201820";"1";"COD992";"CRN-16822";"Login estudiante5264";"3,74";"3,57";"3,22";
"201820";"1";"COD992";"CRN-16822";"Login estudiante13883";"3,24";"3";"3,4";
"201820";"1";"COD992";"CRN-16822";"Login estudiante11201";"3,57";"8,09";"4,11";
"201820";"1";"COD992";"CRN-16822";"Login estudiante16381";"4,25";"7,97";"4,54";
"201820";"1";"COD992";"CRN-16822";"Login estudiante5290";"4,07";"7,97";"4,06";
"201820";"1";"COD992";"CRN-16822";"Login estudiante6338";"3,42";"3,78";"3,17";
"201820";"1";"COD992";"CRN-16822";"Login estudiante22668";"3,43";"3,33";"3,22";
"201820";"1";"COD992";"CRN-16822";"Login estudiante13886";"4,2";"4,63";"3,64";
"201820";"1";"COD992";"CRN-16822";"Login estudiante7963";"2,92";"2,75";"3,18";
"201820";"1";"COD992";"CRN-16822";"Login estudiante10166";"3,93";"4,69";"3,99";
"201820";"1";"COD992";"CRN-16822";"Login estudiante10167";"3,81";"3,78";"3,57";
"201820";"1";"COD992";"CRN-16822";"Login estudiante10169";"2,71";"2,63";"3,46";
"201820";"1";"COD992";"CRN-16822";"Login estudiante9735";"3,52";"2,81";"3,41";
"201820";"1";"COD992";"CRN-16822";"Login estudiante10116";"3,62";"4,86";"3,74";
"201820";"1";"COD992";"CRN-16822";"Login estudiante9812";"3,49";"3,7";"3,38";
"201820";"1";"COD992";"CRN-16822";"Login estudiante9405";"4,06";"3,72";"3,73";
"201820";"1";"COD992";"CRN-16822";"Login estudiante9506";"4,07";"3,83";"3,62";
"201820";"1";"COD992";"CRN-16822";"Login estudiante9818";"2,83";"2,81";"3,16";
"201820";"1";"COD992";"CRN-16822";"Login estudiante9427";"4,2";"4,06";"3,8";
"201820";"1";"COD992";"CRN-16822";"Login estudiante13888";"4,53";"3,78";"3,75";
"201820";"1";"COD992";"CRN-16822";"Login estudiante9458";"3,97";"4,06";"3,78";
"201820";"1";"COD992";"CRN-16822";"Login estudiante13867";"3,21";"4,1";"3,96";
"201820";"1";"COD992";"CRN-16822";"Login estudiante13868";"4,37";"4,5";"3,95";
"201820";"1";"COD992";"CRN-16822";"Login estudiante9541";"4,04";"4,75";"3,9";
"201820";"1";"COD992";"CRN-16822";"Login estudiante10952";"4,13";"4,75";"4,08";
"201820";"1";"COD992";"CRN-16822";"Login estudiante9976";"3,47";"3,89";"3,69";
"201820";"1";"COD992";"CRN-16822";"Login estudiante11246";"3,68";"3,22";"3,47";
"201820";"1";"COD992";"CRN-16822";"Login estudiante10024";"3,22";"3,89";"3,85";
"201820";"1";"COD992";"CRN-16822";"Login estudiante9475";"4,18";"4,39";"3,85";
"201820";"1";"COD992";"CRN-18267";"Login estudiante7183";"3,74";"6,56";"3,31";
"201820";"1";"COD992";"CRN-18267";"Login estudiante10838";"4,07";"11,13";"3,88";
"201820";"1";"COD992";"CRN-18267";"Login estudiante22669";"4,41";"8";"4,51";
"201820";"1";"COD992";"CRN-18267";"Login estudiante22670";"3,17";"4,45";"3,08";
"201820";"1";"COD992";"CRN-18267";"Login estudiante11166";"3,07";"3,28";"3,23";
"201820";"1";"COD992";"CRN-18267";"Login estudiante11183";"3,58";"6,67";"3,85";
"201820";"1";"COD992";"CRN-18267";"Login estudiante11207";"3,26";"3,33";"3,31";
"201820";"1";"COD992";"CRN-18267";"Login estudiante6434";"3,41";"3,5";"3,29";
"201820";"1";"COD992";"CRN-18267";"Login estudiante7945";"3,03";"4,19";"3,52";
"201820";"1";"COD992";"CRN-18267";"Login estudiante6441";"3,39";"4,07";"3,56";
"201820";"1";"COD992";"CRN-18267";"Login estudiante13889";"2,9";"2,38";"2,98";
"201820";"1";"COD992";"CRN-18267";"Login estudiante11175";"3,29";"3,03";"3,26";
"201820";"1";"COD992";"CRN-18267";"Login estudiante7993";"3,32";"5,43";"3,65";
"201820";"1";"COD992";"CRN-18267";"Login estudiante22671";"3,86";"3,89";"4,01";
"201820";"1";"COD992";"CRN-18267";"Login estudiante13865";"3,82";"4,38";"3,94";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9235";"4";"4,39";"4,15";
"201820";"1";"COD992";"CRN-18267";"Login estudiante11243";"3,68";"5";"3,99";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9237";"4,17";"5,06";"4,19";
"201820";"1";"COD992";"CRN-18267";"Login estudiante10004";"3,75";"4,19";"3,76";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9794";"3,76";"4";"3,65";
"201820";"1";"COD992";"CRN-18267";"Login estudiante13866";"3,7";"4,33";"3,74";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9515";"4,41";"5";"4,6";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9850";"3,78";"3,56";"3,57";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9598";"3,63";"3,94";"4,05";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9367";"3,82";"4,06";"3,74";
"201820";"1";"COD992";"CRN-18267";"Login estudiante10066";"3,69";"4,38";"3,93";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9774";"3,79";"5,18";"4,02";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9602";"3,26";"3,94";"3,54";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9418";"3,95";"4,38";"4,37";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9807";"4,2";"4,81";"4,14";
"201820";"1";"COD992";"CRN-18267";"Login estudiante9809";"4,11";"4,88";"4,03";
"201820";"1";"COD910";"CRN-18268";"Login estudiante8547";"2,94";"8,72";"3,34";
"201820";"1";"COD910";"CRN-18268";"Login estudiante13940";"2,63";"9,28";"3,39";
"201820";"1";"COD910";"CRN-18268";"Login estudiante22672";"3,67";"11,64";"3,39";
"201820";"1";"COD910";"CRN-18268";"Login estudiante11251";"4,06";"13,31";"3,97";
"201820";"1";"COD910";"CRN-18268";"Login estudiante12128";"2,75";"10,21";"3,86";
"201820";"1";"COD910";"CRN-18268";"Login estudiante3388";"4,12";"8,93";"3,59";
"201820";"1";"COD910";"CRN-18268";"Login estudiante11296";"3,32";"11,87";"3,74";
"201820";"1";"COD910";"CRN-18268";"Login estudiante7116";"4,06";"10,21";"3,64";
"201820";"1";"COD910";"CRN-18268";"Login estudiante13943";"3,28";"9,34";"3,73";
"201820";"1";"COD910";"CRN-18268";"Login estudiante13944";"3,04";"9,31";"3,72";
"201820";"1";"COD910";"CRN-18268";"Login estudiante8345";"3,67";"11,01";"3,8";
"201820";"1";"COD910";"CRN-18268";"Login estudiante10836";"3,6";"8,72";"3,5";
"201820";"1";"COD910";"CRN-18268";"Login estudiante7842";"4,15";"8,36";"4,58";
"201820";"1";"COD910";"CRN-18268";"Login estudiante11284";"3,6";"9,97";"4,06";
"201820";"1";"COD910";"CRN-18268";"Login estudiante7630";"3,61";"8,69";"4,01";
"201820";"1";"COD910";"CRN-18268";"Login estudiante13946";"3,58";"9,07";"4,14";
"201820";"1";"COD910";"CRN-18268";"Login estudiante6749";"4,05";"9,73";"4,19";
"201820";"1";"COD910";"CRN-18268";"Login estudiante11256";"3,13";"8,78";"3,43";
"201820";"1";"COD910";"CRN-18268";"Login estudiante13920";"4,34";"11,58";"4,25";
"201820";"1";"COD910";"CRN-18268";"Login estudiante10475";"3,69";"8,43";"4,35";
"201820";"1";"COD910";"CRN-18268";"Login estudiante7637";"3,54";"10,27";"4,22";
"201820";"1";"COD910";"CRN-18268";"Login estudiante8252";"3,59";"10,96";"4,03";
"201820";"1";"COD910";"CRN-18268";"Login estudiante4271";"4,15";"9,01";"4,21";
"201820";"1";"COD910";"CRN-18268";"Login estudiante10972";"4,79";"8,36";"4,15";
"201820";"1";"COD910";"CRN-18268";"Login estudiante3796";"4,24";"10,75";"4,59";
"201820";"1";"COD910";"CRN-18268";"Login estudiante3804";"4,13";"8,06";"3,75";
"201820";"1";"COD910";"CRN-18268";"Login estudiante4921";"4";"8,63";"4,16";
"201820";"1";"COD910";"CRN-18268";"Login estudiante11271";"4,5";"8,45";"4,34";
"201820";"1";"COD910";"CRN-18268";"Login estudiante22673";"3,35";"0";"3,27";
"201820";"1";"COD910";"CRN-18268";"Login estudiante22674";"4,03";"0";"4,2";
"201820";"1";"COD910";"CRN-18269";"Login estudiante13672";"4,13";"8,66";"3,5";
"201820";"1";"COD910";"CRN-18269";"Login estudiante11253";"3,45";"11,97";"4,11";
"201820";"1";"COD910";"CRN-18269";"Login estudiante11254";"3,66";"8,42";"3,44";
"201820";"1";"COD910";"CRN-18269";"Login estudiante13942";"3,95";"8,72";"3,83";
"201820";"1";"COD910";"CRN-18269";"Login estudiante20463";"3,87";"8,54";"3,5";
"201820";"1";"COD910";"CRN-18269";"Login estudiante8609";"3,95";"8,33";"3,86";
"201820";"1";"COD910";"CRN-18269";"Login estudiante13950";"4,09";"8,12";"3,87";
"201820";"1";"COD910";"CRN-18269";"Login estudiante13677";"4,52";"8,12";"4,11";
"201820";"1";"COD910";"CRN-18269";"Login estudiante11288";"3,41";"7";"3,67";
"201820";"1";"COD910";"CRN-18269";"Login estudiante3766";"4";"7,72";"4,48";
"201820";"1";"COD910";"CRN-18269";"Login estudiante11267";"4,27";"8,86";"4,19";
"201820";"1";"COD910";"CRN-18269";"Login estudiante13655";"4,26";"7,56";"4,25";
"201820";"1";"COD910";"CRN-18269";"Login estudiante5610";"4,47";"8,51";"4,3";
"201820";"1";"COD910";"CRN-18269";"Login estudiante13921";"3,64";"7,72";"4";
"201820";"1";"COD910";"CRN-18269";"Login estudiante5005";"3,12";"7,79";"4,17";
"201820";"1";"COD910";"CRN-18269";"Login estudiante5102";"3,7";"7,66";"4,1";
"201820";"1";"COD910";"CRN-18269";"Login estudiante13660";"3,45";"7,67";"4,16";
"201820";"1";"COD910";"CRN-18269";"Login estudiante5108";"4,13";"7,83";"3,97";
"201820";"1";"COD910";"CRN-18269";"Login estudiante5270";"3,82";"7,44";"4,57";
"201820";"1";"COD910";"CRN-18269";"Login estudiante13930";"4,12";"7,11";"3,83";
"201820";"1";"COD910";"CRN-18269";"Login estudiante4931";"3,48";"7,5";"4,33";
"201820";"1";"COD910";"CRN-18269";"Login estudiante5613";"3,05";"7,44";"3,98";
"201820";"1";"COD910";"CRN-18269";"Login estudiante5118";"4,08";"10,15";"4,09";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22675";"3,94";"0";"4,35";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22676";"3,83";"0";"4";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante20460";"3,83";"0";"4,17";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante14991";"2,5";"0";"3,76";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22677";"3,82";"0";"4";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22678";"4,14";"0";"4,25";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22679";"4,23";"0";"4,5";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante11251";"3,57";"13,31";"3,97";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante2611";"3,44";"12";"3,69";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante11253";"3,1";"11,97";"4,11";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22680";"4,11";"0";"4,44";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante10813";"3,97";"0";"4,13";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante7161";"4,02";"0";"4,32";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante11297";"2,27";"0";"3,83";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante8305";"3,85";"9,31";"4,01";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante14464";"2,88";"0";"4,04";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante8371";"4,44";"7,78";"4,18";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22681";"3,5";"0";"4,37";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante20465";"4,02";"0";"4,12";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22682";"1,5";"0";"2,35";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22683";"2,43";"0";"3,45";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22684";"3,96";"0";"4,3";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante15000";"3,8";"0";"4,24";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante11560";"3,6";"0";"4,18";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante11534";"4,31";"0";"4,17";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22685";"3,99";"0";"4,3";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante11535";"3,03";"0";"3,94";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante11568";"3,4";"0";"3,98";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante11536";"3,06";"0";"3,85";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22686";"4,24";"0";"4,56";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22687";"3,98";"0";"4,02";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22688";"4,51";"0";"4,46";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22689";"3,23";"0";"3,92";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante15004";"4,02";"0";"4,29";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante15238";"4,02";"0";"3,81";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22690";"4,44";"0";"4,17";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante15007";"3,67";"0";"3,81";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante15008";"3,97";"0";"4,17";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante15009";"3,29";"0";"3,7";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22691";"3,79";"0";"4,44";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante20866";"4,17";"0";"4,21";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante20476";"3,9";"0";"4,3";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22692";"3,77";"0";"3,75";
"201820";"1";"COD2012";"CRN-18270";"Login estudiante22693";"4";"0";"4";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22694";"3,69";"12,4";"3,44";
"201820";"1";"COD566";"CRN-18426";"Login estudiante19892";"3,47";"7,73";"3,48";
"201820";"1";"COD566";"CRN-18426";"Login estudiante8132";"4,3";"6,17";"3,56";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22343";"4,1";"5,09";"4,23";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22695";"3,26";"1,19";"3,21";
"201820";"1";"COD566";"CRN-18426";"Login estudiante9884";"4,57";"4,41";"4,4";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22696";"4,33";"3,65";"3,39";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22526";"4,07";"1,12";"3,53";
"201820";"1";"COD566";"CRN-18426";"Login estudiante19230";"3,92";"2,28";"4,37";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22697";"4,61";"2";"4,46";
"201820";"1";"COD566";"CRN-18426";"Login estudiante19240";"4,15";"2,05";"4";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22698";"4,19";"2";"3,57";
"201820";"1";"COD566";"CRN-18426";"Login estudiante19243";"3,88";"1,37";"3,15";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22699";"4,24";"2,17";"4,16";
"201820";"1";"COD566";"CRN-18426";"Login estudiante19135";"4,02";"2,06";"4,16";
"201820";"1";"COD566";"CRN-18426";"Login estudiante19024";"3,86";"1,61";"3,82";
"201820";"1";"COD566";"CRN-18426";"Login estudiante19253";"2,93";"1,25";"3,48";
"201820";"1";"COD566";"CRN-18426";"Login estudiante18970";"3,54";"1,56";"3,7";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22700";"4,14";"1,71";"3,61";
"201820";"1";"COD566";"CRN-18426";"Login estudiante19581";"3,85";"1,74";"3,56";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22701";"4,21";"2,38";"3,86";
"201820";"1";"COD566";"CRN-18426";"Login estudiante22702";"3,88";"2,13";"3,49";
"201820";"1";"COD566";"CRN-18427";"Login estudiante22703";"4,64";"7,15";"3,92";
"201820";"1";"COD566";"CRN-18427";"Login estudiante6444";"4,77";"2,74";"3,33";
"201820";"1";"COD566";"CRN-18427";"Login estudiante22704";"3,42";"4,53";"3,81";
"201820";"1";"COD566";"CRN-18427";"Login estudiante14120";"5";"4,21";"4,02";
"201820";"1";"COD566";"CRN-18427";"Login estudiante12844";"4,85";"3,09";"4,23";
"201820";"1";"COD566";"CRN-18427";"Login estudiante19454";"3,34";"2,67";"3,74";
"201820";"1";"COD566";"CRN-18427";"Login estudiante22705";"5";"2,11";"4,15";
"201820";"1";"COD566";"CRN-18427";"Login estudiante22706";"4,56";"4,84";"4,23";
"201820";"1";"COD566";"CRN-18427";"Login estudiante19003";"3,96";"2";"4,34";
"201820";"1";"COD566";"CRN-18427";"Login estudiante22707";"4,26";"1,76";"3,84";
"201820";"1";"COD566";"CRN-18427";"Login estudiante22708";"4,62";"1,63";"3,58";
"201820";"1";"COD566";"CRN-18427";"Login estudiante18963";"4,76";"2,49";"4,48";
"201820";"1";"COD566";"CRN-18427";"Login estudiante18845";"4,68";"1,76";"4,05";
"201820";"1";"COD566";"CRN-18427";"Login estudiante19474";"4,4";"2,28";"4,04";
"201820";"1";"COD566";"CRN-18427";"Login estudiante19035";"4,33";"2,38";"4,1";
"201820";"1";"COD566";"CRN-18427";"Login estudiante22709";"4,68";"1,88";"4,09";
"201820";"1";"COD566";"CRN-18427";"Login estudiante20929";"4,73";"2,56";"4,33";
"201820";"1";"COD566";"CRN-18427";"Login estudiante22710";"4,72";"2,31";"4,28";
"201820";"1";"COD566";"CRN-18427";"Login estudiante18827";"4,83";"2,31";"4,26";
"201820";"1";"COD566";"CRN-18427";"Login estudiante22711";"4,77";"2";"3,89";
"201820";"1";"COD566";"CRN-18427";"Login estudiante18972";"4,57";"2,31";"4,47";
"201820";"1";"COD566";"CRN-18427";"Login estudiante19084";"4,8";"2,16";"4,07";
"201820";"1";"COD566";"CRN-18428";"Login estudiante22608";"3,71";"4,75";"3,15";
"201820";"1";"COD566";"CRN-18428";"Login estudiante20053";"2,85";"4,35";"3,07";
"201820";"1";"COD566";"CRN-18428";"Login estudiante9174";"4,9";"3,94";"3,77";
"201820";"1";"COD566";"CRN-18428";"Login estudiante22712";"2,64";"0,33";"2,74";
"201820";"1";"COD566";"CRN-18428";"Login estudiante22713";"4,34";"1,38";"3,38";
"201820";"1";"COD566";"CRN-18428";"Login estudiante18711";"4,78";"1,72";"3,89";
"201820";"1";"COD566";"CRN-18428";"Login estudiante19236";"4,76";"1,79";"3,6";
"201820";"1";"COD566";"CRN-18428";"Login estudiante22714";"4,14";"2,11";"3,86";
"201820";"1";"COD566";"CRN-18428";"Login estudiante22715";"5";"2,61";"4,4";
"201820";"1";"COD566";"CRN-18428";"Login estudiante22716";"4,63";"1,19";"3,26";
"201820";"1";"COD566";"CRN-18428";"Login estudiante19082";"4,48";"1,88";"3,52";
"201820";"1";"COD566";"CRN-18428";"Login estudiante22717";"4,6";"1,63";"3,43";
"201820";"1";"COD566";"CRN-18428";"Login estudiante22718";"4,11";"2,25";"3,84";
"201820";"1";"COD566";"CRN-18429";"Login estudiante7613";"4,24";"7,33";"3,32";
"201820";"1";"COD566";"CRN-18429";"Login estudiante4778";"3,29";"8,35";"3,67";
"201820";"1";"COD566";"CRN-18429";"Login estudiante14630";"4,43";"1,44";"3,42";
"201820";"1";"COD566";"CRN-18429";"Login estudiante9558";"3,74";"1,83";"3,43";
"201820";"1";"COD566";"CRN-18429";"Login estudiante22531";"4,67";"3,82";"3,67";
"201820";"1";"COD566";"CRN-18429";"Login estudiante19518";"3,35";"2,79";"3,47";
"201820";"1";"COD566";"CRN-18429";"Login estudiante22719";"4,7";"2,75";"3,98";
"201820";"1";"COD566";"CRN-18429";"Login estudiante20526";"4,6";"2,52";"4,26";
"201820";"1";"COD566";"CRN-18429";"Login estudiante22720";"4,41";"1,5";"3,92";
"201820";"1";"COD566";"CRN-18429";"Login estudiante19274";"4,27";"2,17";"3,53";
"201820";"1";"COD566";"CRN-18429";"Login estudiante22721";"4,72";"2,32";"3,99";
"201820";"1";"COD566";"CRN-18429";"Login estudiante22722";"4,98";"1,59";"3,81";
"201820";"1";"COD566";"CRN-18429";"Login estudiante20287";"4,58";"0,75";"3,07";
